search_query,name,price,stars,rating_count,feature_bullets,images,variant_data,url
ipad,"Apple iPad Air 11-inch with M3 chip Built for Apple Intelligence, Liquid Retina Display, 256GB, 12MP Front/Back Camera, Wi-Fi 6E, Touch ID, All-Day Battery Life — Blue with AppleCare+ (2 Years)",658.0,4.8,3252,"WHY APPLECARE+ — Get protection, service and support direct from Apple. AppleCare+ covers unlimited repairs for accidental damage, like a cracked display, and includes coverage for the hardware, battery, one Apple Pencil, and one Apple-branded keyboard. Get convenient service at Apple Stores and Apple Authorized Service Providers around the world or Express Replacement Service so you don’t have to wait for a repair. Help is easy with 24/7 priority tech support from Apple experts. WHY IPAD AIR — iPad Air is powerful, versatile, and comes in a choice of two sizes. Featuring the incredible performance of the M3 chip built for Apple Intelligence and a stunning Liquid Retina display along with Touch ID, advanced cameras, blazing-fast Wi-Fi 6E, and a USB-C connector. APPLE INTELLIGENCE — Apple Intelligence is the personal intelligence system that helps you write, express yourself, and get things done effortlessly.* With groundbreaking privacy protections integrated into the core of iPad, it gives you peace of mind that no one else can access your data — not even Apple. PERFORMANCE AND STORAGE — M3 is a powerful chip built for Apple Intelligence that brings amazing performance for advanced creative and product tasks, graphic-intensive games, and smooth multitasking. And with all-day battery life, you can keep working and playing wherever you go.* Choose up to 1TB of storage depending on the room you need for apps, music, movies, and more.* 11-INCH LIQUID RETINA DISPLAY — The gorgeous Liquid Retina display features advanced technologies like P3 wide color, True Tone, and ultralow reflectivity, which make everything look stunning.* IPADOS + APPS — iPadOS makes iPad more productive, intuitive, and versatile. With iPadOS, run multiple apps at once, use Apple Pencil to write in any text field with Scribble, and edit and share photos.* Stage Manager makes multitasking easy with resizable, overlapping apps and external display support. iPad Air comes with essential apps like Safari, Messages, and Keynote, with over a million more apps designed specifically for iPad available on the App Store. APPLE PENCIL AND MAGIC KEYBOARD — Apple Pencil Pro transforms iPad Air into an immersive drawing canvas and the world’s best note‑taking device. Apple Pencil (USB-C) is also compatible with iPad Air.* Magic Keyboard for iPad Air delivers an amazing typing experience with a built-in trackpad and 14-key function row, and it doubles as a protective cover on the go.* ADVANCED CAMERAS — iPad Air features a 12MP Center Stage front camera that’s perfect for video calls and selfies. The 12MP Wide back camera with True Tone flash is perfect for document scanning and capturing photos and 4K videos. CONNECTIVITY — Wi-Fi 6E gives you fast wireless connections.* Work from almost anywhere with quick transfers of photos, documents, and large video files. Connect to external displays and more with the USB-C connector. * LEGAL DISCLAIMERS — This is a summary of the main product features. See below to learn more.","https://m.media-amazon.com/images/I/619AgJKzYUL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/71TQTvW3WJL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/81XMWabVK4L._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/91Nt0hY7ZlL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/81iG460EwcL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/61UYl4f7h8L._AC_SL1500_.jpg","B0DZ9GB6F2: Wi-Fi, 512GB, Starlight, With AppleCare+ (2 Years) | B0DZB331RG: Wi-Fi + Cellular, 256GB, Space Gray, With AppleCare+ (2 Years) | B0DZ72D5KP: Wi-Fi + Cellular, 128GB, Purple, Without AppleCare+ | B0DZ9QLD3N: Wi-Fi, 1TB, Blue, With AppleCare+ (2 Years) | B0DZ9TDLXW: Wi-Fi, 1TB, Starlight, With AppleCare+ (2 Years) | B0DZ9R3J1Q: Wi-Fi + Cellular, 128GB, Starlight, With AppleCare+ (2 Years) | B0DZ757MX5: Wi-Fi + Cellular, 512GB, Purple, Without AppleCare+ | B0DZ9RQCG8: Wi-Fi + Cellular, 1TB, Starlight, With AppleCare+ (2 Years) | B0DZ9NDBRB: Wi-Fi + Cellular, 1TB, Blue, With AppleCare+ (2 Years) | B0DZ983V5P: Wi-Fi + Cellular, 512GB, Blue, With AppleCare+ (2 Years) | B0DZ74YQ1V: Wi-Fi, 128GB, Blue, Without AppleCare+ | B0DZ75N9KQ: Wi-Fi + Cellular, 256GB, Blue, Without AppleCare+ | B0DZ9TSTD6: Wi-Fi, 512GB, Space Gray, With AppleCare+ (2 Years) | B0DZ73DTVT: Wi-Fi, 128GB, Starlight, Without AppleCare+ | B0DZ9MHTPV: Wi-Fi + Cellular, 1TB, Purple, With AppleCare+ (2 Years) | B0DZ76BSYY: Wi-Fi + Cellular, 1TB, Blue, Without AppleCare+ | B0DZ73TF31: Wi-Fi, 1TB, Starlight, Without AppleCare+ | B0DZ73W3Z1: Wi-Fi + Cellular, 256GB, Purple, Without AppleCare+ | B0DZ74W8QP: Wi-Fi, 256GB, Purple, Without AppleCare+ | B0DZ74G4WC: Wi-Fi, 512GB, Purple, Without AppleCare+ | B0DZ9T5J9K: Wi-Fi + Cellular, 128GB, Space Gray, With AppleCare+ (2 Years) | B0DZ73DFNS: Wi-Fi + Cellular, 256GB, Starlight, Without AppleCare+ | B0DZ75DNYQ: Wi-Fi + Cellular, 1TB, Starlight, Without AppleCare+ | B0DZ9H19SP: Wi-Fi + Cellular, 256GB, Purple, With AppleCare+ (2 Years) | B0DZ75MMQK: Wi-Fi, 1TB, Purple, Without AppleCare+ | B0DZ738NS9: Wi-Fi + Cellular, 1TB, Space Gray, Without AppleCare+ | B0DZ9GZXS1: Wi-Fi + Cellular, 128GB, Blue, With AppleCare+ (2 Years) | B0DZB3HBZN: Wi-Fi, 512GB, Purple, With AppleCare+ (2 Years) | B0DZ9QZ2NP: Wi-Fi + Cellular, 256GB, Starlight, With AppleCare+ (2 Years) | B0DZ986738: Wi-Fi + Cellular, 512GB, Purple, With AppleCare+ (2 Years) | B0DZ74CJBR: Wi-Fi, 1TB, Space Gray, Without AppleCare+ | B0DZ75P1P9: Wi-Fi + Cellular, 512GB, Starlight, Without AppleCare+ | B0DZ9ZS8Z7: Wi-Fi, 256GB, Starlight, With AppleCare+ (2 Years) | B0DZ9KM75Z: Wi-Fi + Cellular, 128GB, Purple, With AppleCare+ (2 Years) | B0DZ9C7S7H: Wi-Fi + Cellular, 512GB, Space Gray, With AppleCare+ (2 Years) | B0DZ75JPVR: Wi-Fi + Cellular, 512GB, Space Gray, Without AppleCare+ | B0DZ9LJ65C: Wi-Fi, 1TB, Space Gray, With AppleCare+ (2 Years) | B0DZ754XKT: Wi-Fi, 256GB, Space Gray, Without AppleCare+ | B0DZ9CZZW8: Wi-Fi + Cellular, 256GB, Blue, With AppleCare+ (2 Years) | B0DZ73NSGC: Wi-Fi, 512GB, Starlight, Without AppleCare+ | B0DZ77DQD1: Wi-Fi + Cellular, 128GB, Starlight, Without AppleCare+ | B0DZ743XN6: Wi-Fi + Cellular, 256GB, Space Gray, Without AppleCare+ | B0DZ9SBF2S: Wi-Fi, 256GB, Purple, With AppleCare+ (2 Years) | B0DZ74JDMV: Wi-Fi, 512GB, Blue, Without AppleCare+ | B0DZ73HCJZ: Wi-Fi, 128GB, Purple, Without AppleCare+ | B0DZ74CF3K: Wi-Fi, 1TB, Blue, Without AppleCare+ | B0DZ76BN5D: Wi-Fi, 128GB, Space Gray, Without AppleCare+ | B0DZ76RM7P: Wi-Fi, 256GB, Blue, Without AppleCare+ | B0DZ9X12KX: Wi-Fi + Cellular, 1TB, Space Gray, With AppleCare+ (2 Years) | B0DZ9Z2LKJ: Wi-Fi, 256GB, Blue, With AppleCare+ (2 Years) | B0DZ7466KC: Wi-Fi, 512GB, Space Gray, Without AppleCare+ | B0DZ73LCP8: Wi-Fi + Cellular, 128GB, Blue, Without AppleCare+ | B0DZ9R5VDQ: Wi-Fi, 512GB, Blue, With AppleCare+ (2 Years) | B0DZ75FBFB: Wi-Fi + Cellular, 128GB, Space Gray, Without AppleCare+ | B0DZ9RS9FG: Wi-Fi, 256GB, Space Gray, With AppleCare+ (2 Years) | B0DZ9VWS41: Wi-Fi + Cellular, 512GB, Starlight, With AppleCare+ (2 Years) | B0DZ74JXZQ: Wi-Fi, 256GB, Starlight, Without AppleCare+ | B0DZ75689N: Wi-Fi + Cellular, 1TB, Purple, Without AppleCare+ | B0DZ75N6K4: Wi-Fi + Cellular, 512GB, Blue, Without AppleCare+",https://www.amazon.com/Apple-11-inch-Intelligence-Display-All-Day/dp/B0DZ9Z2LKJ/ref=cs_sr_dp_2
ipad,"Apple 2019 iPad Air (10.5-inch, WiFi, 64GB) - Silver (Renewed)",0.0,4.3,3329,Stereo speakers On/Off - Sleep/Wake Home/Touch ID sensor. Dual microphones. Volume up/down. Nano-SIM tray,"https://m.media-amazon.com/images/I/617QFmtXctL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/51keiM1hohL._AC_SL1024_.jpg, https://m.media-amazon.com/images/I/41l2VvA11tL._AC_.jpg, https://m.media-amazon.com/images/I/11ZAWoG4jIL._AC_.jpg, https://m.media-amazon.com/images/I/21WRumhsXqL._AC_.jpg, https://m.media-amazon.com/images/I/514guZ4-XCL._AC_SL1024_.jpg","B07Y2CNCHX: 256GB, Wi-Fi + Cellular, Gray | B07VL5QCWN: 64 GB, Wi-Fi, Silver | B07YBHJK4W: 64 GB, Wi-Fi + Cellular, Gray | B07VMB5L3C: 64 GB, Wi-Fi, Space Gray | B07YBGF3K6: 64 GB, Wi-Fi + Cellular, Silver | B07VMB557P: 256GB, Wi-Fi, Silver | B07Y2CFLKY: 256GB, Wi-Fi + Cellular, Gold | B07YBGWKLK: 64 GB, Wi-Fi + Cellular, Gold | B07YBJCMGN: 256GB, Wi-Fi + Cellular, Silver | B07VN96QB7: 256GB, Wi-Fi, Gray | B07VL5Q847: 64 GB, Wi-Fi, Gold",https://www.amazon.com/Apple-10-5-inch-Tablet-A2152-Wi-Fi/dp/B07VL5QCWN/ref=cs_sr_dp_3
ipad,"Apple iPad Air 11-inch with M3 chip Built for Apple Intelligence, Liquid Retina Display, 256GB, 12MP Front/Back Camera, Wi-Fi 6E, Touch ID, All-Day Battery Life — Space Gray",0.0,4.8,3252,"WHY IPAD AIR — iPad Air is powerful, versatile, and comes in a choice of two sizes. Featuring the incredible performance of the M3 chip built for Apple Intelligence and a stunning Liquid Retina display along with Touch ID, advanced cameras, blazing-fast Wi-Fi 6E, and a USB-C connector. APPLE INTELLIGENCE — Apple Intelligence is the personal intelligence system that helps you write, express yourself, and get things done effortlessly.* With groundbreaking privacy protections integrated into the core of iPad, it gives you peace of mind that no one else can access your data — not even Apple. PERFORMANCE AND STORAGE — M3 is a powerful chip built for Apple Intelligence that brings amazing performance for advanced creative and product tasks, graphic-intensive games, and smooth multitasking. And with all-day battery life, you can keep working and playing wherever you go.* Choose up to 1TB of storage depending on the room you need for apps, music, movies, and more.* 11-INCH LIQUID RETINA DISPLAY — The gorgeous Liquid Retina display features advanced technologies like P3 wide color, True Tone, and ultralow reflectivity, which make everything look stunning.* IPADOS + APPS — iPadOS makes iPad more productive, intuitive, and versatile. With iPadOS, run multiple apps at once, use Apple Pencil to write in any text field with Scribble, and edit and share photos.* Stage Manager makes multitasking easy with resizable, overlapping apps and external display support. iPad Air comes with essential apps like Safari, Messages, and Keynote, with over a million more apps designed specifically for iPad available on the App Store. APPLE PENCIL AND MAGIC KEYBOARD — Apple Pencil Pro transforms iPad Air into an immersive drawing canvas and the world’s best note‑taking device. Apple Pencil (USB-C) is also compatible with iPad Air.* Magic Keyboard for iPad Air delivers an amazing typing experience with a built-in trackpad and 14-key function row, and it doubles as a protective cover on the go.* ADVANCED CAMERAS — iPad Air features a 12MP Center Stage front camera that’s perfect for video calls and selfies. The 12MP Wide back camera with True Tone flash is perfect for document scanning and capturing photos and 4K videos. CONNECTIVITY — Wi-Fi 6E gives you fast wireless connections.* Work from almost anywhere with quick transfers of photos, documents, and large video files. Connect to external displays and more with the USB-C connector. UNLOCK AND PAY WITH TOUCH ID — Touch ID is built into the top button, so you can use your fingerprint to unlock your iPad Air, sign in to apps, and make payments securely with Apple Pay.* * LEGAL DISCLAIMERS — This is a summary of the main product features. See below to learn more.","https://m.media-amazon.com/images/I/710GQJJHx2L._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/61V7I02-YwL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/81XMWabVK4L._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/91Nt0hY7ZlL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/81iG460EwcL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/61CvA7pvtTL._AC_SL1500_.jpg","B0DZ9GB6F2: Wi-Fi, 512GB, Starlight, With AppleCare+ (2 Years) | B0DZB331RG: Wi-Fi + Cellular, 256GB, Space Gray, With AppleCare+ (2 Years) | B0DZ72D5KP: Wi-Fi + Cellular, 128GB, Purple, Without AppleCare+ | B0DZ9QLD3N: Wi-Fi, 1TB, Blue, With AppleCare+ (2 Years) | B0DZ9TDLXW: Wi-Fi, 1TB, Starlight, With AppleCare+ (2 Years) | B0DZ9R3J1Q: Wi-Fi + Cellular, 128GB, Starlight, With AppleCare+ (2 Years) | B0DZ757MX5: Wi-Fi + Cellular, 512GB, Purple, Without AppleCare+ | B0DZ9RQCG8: Wi-Fi + Cellular, 1TB, Starlight, With AppleCare+ (2 Years) | B0DZ9NDBRB: Wi-Fi + Cellular, 1TB, Blue, With AppleCare+ (2 Years) | B0DZ983V5P: Wi-Fi + Cellular, 512GB, Blue, With AppleCare+ (2 Years) | B0DZ74YQ1V: Wi-Fi, 128GB, Blue, Without AppleCare+ | B0DZ75N9KQ: Wi-Fi + Cellular, 256GB, Blue, Without AppleCare+ | B0DZ9TSTD6: Wi-Fi, 512GB, Space Gray, With AppleCare+ (2 Years) | B0DZ73DTVT: Wi-Fi, 128GB, Starlight, Without AppleCare+ | B0DZ9MHTPV: Wi-Fi + Cellular, 1TB, Purple, With AppleCare+ (2 Years) | B0DZ76BSYY: Wi-Fi + Cellular, 1TB, Blue, Without AppleCare+ | B0DZ73TF31: Wi-Fi, 1TB, Starlight, Without AppleCare+ | B0DZ73W3Z1: Wi-Fi + Cellular, 256GB, Purple, Without AppleCare+ | B0DZ74W8QP: Wi-Fi, 256GB, Purple, Without AppleCare+ | B0DZ74G4WC: Wi-Fi, 512GB, Purple, Without AppleCare+ | B0DZ9T5J9K: Wi-Fi + Cellular, 128GB, Space Gray, With AppleCare+ (2 Years) | B0DZ73DFNS: Wi-Fi + Cellular, 256GB, Starlight, Without AppleCare+ | B0DZ75DNYQ: Wi-Fi + Cellular, 1TB, Starlight, Without AppleCare+ | B0DZ9H19SP: Wi-Fi + Cellular, 256GB, Purple, With AppleCare+ (2 Years) | B0DZ75MMQK: Wi-Fi, 1TB, Purple, Without AppleCare+ | B0DZ738NS9: Wi-Fi + Cellular, 1TB, Space Gray, Without AppleCare+ | B0DZ9GZXS1: Wi-Fi + Cellular, 128GB, Blue, With AppleCare+ (2 Years) | B0DZB3HBZN: Wi-Fi, 512GB, Purple, With AppleCare+ (2 Years) | B0DZ9QZ2NP: Wi-Fi + Cellular, 256GB, Starlight, With AppleCare+ (2 Years) | B0DZ986738: Wi-Fi + Cellular, 512GB, Purple, With AppleCare+ (2 Years) | B0DZ74CJBR: Wi-Fi, 1TB, Space Gray, Without AppleCare+ | B0DZ75P1P9: Wi-Fi + Cellular, 512GB, Starlight, Without AppleCare+ | B0DZ9ZS8Z7: Wi-Fi, 256GB, Starlight, With AppleCare+ (2 Years) | B0DZ9KM75Z: Wi-Fi + Cellular, 128GB, Purple, With AppleCare+ (2 Years) | B0DZ9C7S7H: Wi-Fi + Cellular, 512GB, Space Gray, With AppleCare+ (2 Years) | B0DZ75JPVR: Wi-Fi + Cellular, 512GB, Space Gray, Without AppleCare+ | B0DZ9LJ65C: Wi-Fi, 1TB, Space Gray, With AppleCare+ (2 Years) | B0DZ754XKT: Wi-Fi, 256GB, Space Gray, Without AppleCare+ | B0DZ9CZZW8: Wi-Fi + Cellular, 256GB, Blue, With AppleCare+ (2 Years) | B0DZ73NSGC: Wi-Fi, 512GB, Starlight, Without AppleCare+ | B0DZ77DQD1: Wi-Fi + Cellular, 128GB, Starlight, Without AppleCare+ | B0DZ74JDMV: Wi-Fi, 512GB, Blue, Without AppleCare+ | B0DZ743XN6: Wi-Fi + Cellular, 256GB, Space Gray, Without AppleCare+ | B0DZ9SBF2S: Wi-Fi, 256GB, Purple, With AppleCare+ (2 Years) | B0DZ73HCJZ: Wi-Fi, 128GB, Purple, Without AppleCare+ | B0DZ74CF3K: Wi-Fi, 1TB, Blue, Without AppleCare+ | B0DZ76BN5D: Wi-Fi, 128GB, Space Gray, Without AppleCare+ | B0DZ76RM7P: Wi-Fi, 256GB, Blue, Without AppleCare+ | B0DZ9X12KX: Wi-Fi + Cellular, 1TB, Space Gray, With AppleCare+ (2 Years) | B0DZ9Z2LKJ: Wi-Fi, 256GB, Blue, With AppleCare+ (2 Years) | B0DZ7466KC: Wi-Fi, 512GB, Space Gray, Without AppleCare+ | B0DZ9R5VDQ: Wi-Fi, 512GB, Blue, With AppleCare+ (2 Years) | B0DZ73LCP8: Wi-Fi + Cellular, 128GB, Blue, Without AppleCare+ | B0DZ75FBFB: Wi-Fi + Cellular, 128GB, Space Gray, Without AppleCare+ | B0DZ9RS9FG: Wi-Fi, 256GB, Space Gray, With AppleCare+ (2 Years) | B0DZ9VWS41: Wi-Fi + Cellular, 512GB, Starlight, With AppleCare+ (2 Years) | B0DZ74JXZQ: Wi-Fi, 256GB, Starlight, Without AppleCare+ | B0DZ75689N: Wi-Fi + Cellular, 1TB, Purple, Without AppleCare+ | B0DZ75N6K4: Wi-Fi + Cellular, 512GB, Blue, Without AppleCare+",https://www.amazon.com/Apple-11-inch-Intelligence-Display-All-Day/dp/B0DZ754XKT/ref=cs_sr_dp_1
ipad,"Apple iPad Air 13-inch with M3 chip Built for Apple Intelligence, Liquid Retina Display, 128GB, 12MP Front/Back Camera, Wi-Fi 6E, Touch ID, All-Day Battery Life — Purple",0.0,4.8,1365,"WHY IPAD AIR — iPad Air is powerful, versatile, and comes in a choice of two sizes. Featuring the incredible performance of the M3 chip built for Apple Intelligence and a stunning Liquid Retina display along with Touch ID, advanced cameras, blazing-fast Wi-Fi 6E, and a USB-C connector. APPLE INTELLIGENCE — Apple Intelligence is the personal intelligence system that helps you write, express yourself, and get things done effortlessly.* With groundbreaking privacy protections integrated into the core of iPad, it gives you peace of mind that no one else can access your data — not even Apple. PERFORMANCE AND STORAGE — M3 is a powerful chip built for Apple Intelligence that brings amazing performance for advanced creative and product tasks, graphic-intensive games, and smooth multitasking. And with all-day battery life, you can keep working and playing wherever you go.* Choose up to 1TB of storage depending on the room you need for apps, music, movies, and more.* 13-INCH LIQUID RETINA DISPLAY — The gorgeous Liquid Retina display features advanced technologies like P3 wide color, True Tone, and ultralow reflectivity, which make everything look stunning.* IPADOS + APPS — iPadOS makes iPad more productive, intuitive, and versatile. With iPadOS, run multiple apps at once, use Apple Pencil to write in any text field with Scribble, and edit and share photos.* Stage Manager makes multitasking easy with resizable, overlapping apps and external display support. iPad Air comes with essential apps like Safari, Messages, and Keynote, with over a million more apps designed specifically for iPad available on the App Store. APPLE PENCIL AND MAGIC KEYBOARD — Apple Pencil Pro transforms iPad Air into an immersive drawing canvas and the world’s best note‑taking device. Apple Pencil (USB-C) is also compatible with iPad Air.* Magic Keyboard for iPad Air delivers an amazing typing experience with a built-in trackpad and 14-key function row, and it doubles as a protective cover on the go.* ADVANCED CAMERAS — iPad Air features a 12MP Center Stage front camera that’s perfect for video calls and selfies. The 12MP Wide back camera with True Tone flash is perfect for document scanning and capturing photos and 4K videos. CONNECTIVITY — Wi-Fi 6E gives you fast wireless connections.* Work from almost anywhere with quick transfers of photos, documents, and large video files. Connect to external displays and more with the USB-C connector. UNLOCK AND PAY WITH TOUCH ID — Touch ID is built into the top button, so you can use your fingerprint to unlock your iPad Air, sign in to apps, and make payments securely with Apple Pay.* * LEGAL DISCLAIMERS — This is a summary of the main product features. See below to learn more.","https://m.media-amazon.com/images/I/71bmft+wqBL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/71q1SYBTftL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/81XMWabVK4L._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/91Nt0hY7ZlL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/81iG460EwcL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/61Qb+R9P1+L._AC_SL1500_.jpg","B0DZ9C9RF4: Wi-Fi, 128GB, Purple, With AppleCare+ (2 Years) | B0DZ76QBLQ: Wi-Fi, 128GB, Space Gray, Without AppleCare+ | B0DZ9R88L8: Wi-Fi, 1TB, Blue, With AppleCare+ (2 Years) | B0DZ75SWX5: Wi-Fi, 512GB, Purple, Without AppleCare+ | B0DZ74RTQD: Wi-Fi, 512GB, Space Gray, Without AppleCare+ | B0DZ75MMRH: Wi-Fi, 256GB, Starlight, Without AppleCare+ | B0DZ75QTX9: Wi-Fi + Cellular, 1TB, Starlight, Without AppleCare+ | B0DZ9N2GF4: Wi-Fi + Cellular, 1TB, Purple, With AppleCare+ (2 Years) | B0DZ9L7ZWH: Wi-Fi, 1TB, Space Gray, With AppleCare+ (2 Years) | B0DZB2VQQY: Wi-Fi + Cellular, 512GB, Space Gray, With AppleCare+ (2 Years) | B0DZ7647LR: Wi-Fi, 1TB, Purple, Without AppleCare+ | B0DZ75HHC7: Wi-Fi, 512GB, Starlight, Without AppleCare+ | B0DZ75J218: Wi-Fi + Cellular, 256GB, Blue, Without AppleCare+ | B0DZ769HGB: Wi-Fi, 1TB, Starlight, Without AppleCare+ | B0DZ74T8NJ: Wi-Fi + Cellular, 512GB, Starlight, Without AppleCare+ | B0DZ76Q6XH: Wi-Fi + Cellular, 1TB, Blue, Without AppleCare+ | B0DZ73TSDW: Wi-Fi + Cellular, 1TB, Purple, Without AppleCare+ | B0DZ9RQPDC: Wi-Fi, 1TB, Starlight, With AppleCare+ (2 Years) | B0DZ9RD4SF: Wi-Fi + Cellular, 512GB, Blue, With AppleCare+ (2 Years) | B0DZ9LKMT1: Wi-Fi + Cellular, 256GB, Blue, With AppleCare+ (2 Years) | B0DZ9QK9M2: Wi-Fi, 1TB, Purple, With AppleCare+ (2 Years) | B0DZ9RMR84: Wi-Fi, 256GB, Starlight, With AppleCare+ (2 Years) | B0DZ74L1N7: Wi-Fi, 1TB, Blue, Without AppleCare+ | B0DZ75PK41: Wi-Fi, 512GB, Blue, Without AppleCare+ | B0DZ9H3Z9N: Wi-Fi, 256GB, Purple, With AppleCare+ (2 Years) | B0DZ9FHS5W: Wi-Fi, 128GB, Space Gray, With AppleCare+ (2 Years) | B0DZ98HRG8: Wi-Fi, 512GB, Purple, With AppleCare+ (2 Years) | B0DZ75MTJR: Wi-Fi + Cellular, 256GB, Starlight, Without AppleCare+ | B0DZ9NKBKQ: Wi-Fi, 512GB, Starlight, With AppleCare+ (2 Years) | B0DZ9WF665: Wi-Fi, 128GB, Starlight, With AppleCare+ (2 Years) | B0DZ9R6WM1: Wi-Fi, 128GB, Blue, With AppleCare+ (2 Years) | B0DZ9R6JG8: Wi-Fi, 512GB, Blue, With AppleCare+ (2 Years) | B0DZ9WGV65: Wi-Fi, 512GB, Space Gray, With AppleCare+ (2 Years) | B0DZ98GK7C: Wi-Fi, 256GB, Space Gray, With AppleCare+ (2 Years) | B0DZB17R4B: Wi-Fi + Cellular, 1TB, Space Gray, With AppleCare+ (2 Years) | B0DZ9L7ZMR: Wi-Fi + Cellular, 256GB, Starlight, With AppleCare+ (2 Years) | B0DZ77K7KT: Wi-Fi, 256GB, Space Gray, Without AppleCare+ | B0DZ748JJW: Wi-Fi + Cellular, 256GB, Purple, Without AppleCare+ | B0DZ9R784G: Wi-Fi + Cellular, 1TB, Starlight, With AppleCare+ (2 Years) | B0DZ76P9SL: Wi-Fi + Cellular, 512GB, Blue, Without AppleCare+ | B0DZ75R957: Wi-Fi, 256GB, Blue, Without AppleCare+ | B0DZ749BQ2: Wi-Fi, 128GB, Purple, Without AppleCare+ | B0DZ7433F5: Wi-Fi + Cellular, 1TB, Space Gray, Without AppleCare+ | B0DZ74L7CP: Wi-Fi, 256GB, Purple, Without AppleCare+ | B0DZB6FLZ2: Wi-Fi + Cellular, 512GB, Purple, With AppleCare+ (2 Years) | B0DZ73W28W: Wi-Fi, 128GB, Starlight, Without AppleCare+ | B0DZ9LMLZ4: Wi-Fi + Cellular, 1TB, Blue, With AppleCare+ (2 Years) | B0DZ767K3X: Wi-Fi + Cellular, 512GB, Purple, Without AppleCare+ | B0DZ9RD52F: Wi-Fi + Cellular, 512GB, Starlight, With AppleCare+ (2 Years) | B0DZ9GZDZ2: Wi-Fi + Cellular, 256GB, Space Gray, With AppleCare+ (2 Years) | B0DZ9N24V6: Wi-Fi + Cellular, 128GB, Space Gray, With AppleCare+ (2 Years) | B0DZ75L1KB: Wi-Fi + Cellular, 512GB, Space Gray, Without AppleCare+ | B0DZ9NWVZF: Wi-Fi + Cellular, 128GB, Blue, With AppleCare+ (2 Years) | B0DZ754K11: Wi-Fi + Cellular, 128GB, Blue, Without AppleCare+ | B0DZ74S3ZW: Wi-Fi + Cellular, 256GB, Space Gray, Without AppleCare+ | B0DZ9YTZ4T: Wi-Fi, 256GB, Blue, With AppleCare+ (2 Years) | B0DZ9G3YW5: Wi-Fi + Cellular, 256GB, Purple, With AppleCare+ (2 Years) | B0DZ7347KC: Wi-Fi, 1TB, Space Gray, Without AppleCare+ | B0DZ763J9M: Wi-Fi, 128GB, Blue, Without AppleCare+ | B0DZ73PQFQ: Wi-Fi + Cellular, 128GB, Space Gray, Without AppleCare+",https://www.amazon.com/Apple-13-inch-Intelligence-Display-All-Day/dp/B0DZ749BQ2/ref=sr_1_11
ipad,"Apple iPad Air (10.5-inch, Wi-Fi, 64GB) Space Gray (Renewed)",0.0,4.3,3329,"10.5"" Retina display. 1668 x 2224 pixels, 265 ppi. Fingerprint (touch) Octa-core, 2490 MHz, Vortex and Tempest, 64-bit, 7 nm Battery 8134 mAh","https://m.media-amazon.com/images/I/61CoWXnDy0L._AC_SL1257_.jpg, https://m.media-amazon.com/images/I/61zQOe5+sJL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/71dj0Qs-H4L._AC_SL1500_.jpg","B07Y2CNCHX: 256GB, Wi-Fi + Cellular, Gray | B07VL5QCWN: 64 GB, Wi-Fi, Silver | B07YBHJK4W: 64 GB, Wi-Fi + Cellular, Gray | B07VMB5L3C: 64 GB, Wi-Fi, Space Gray | B07YBGF3K6: 64 GB, Wi-Fi + Cellular, Silver | B07VMB557P: 256GB, Wi-Fi, Silver | B07Y2CFLKY: 256GB, Wi-Fi + Cellular, Gold | B07YBGWKLK: 64 GB, Wi-Fi + Cellular, Gold | B07YBJCMGN: 256GB, Wi-Fi + Cellular, Silver | B07VN96QB7: 256GB, Wi-Fi, Gray | B07VL5Q847: 64 GB, Wi-Fi, Gold",https://www.amazon.com/Apple-10-5-inch-Tablet-A2152-Wi-Fi/dp/B07VMB5L3C/ref=vo_sr_l_dp
